Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
k166_45G1_40_CARRIER,2025,3,IS REY,234,FO THO,277,45G1,40.0,CARRIER,1,False,FO THO,LONG
k167_45G1_40_LEASED,2025,3,IS REY,234,IS VES,244,45G1,40.0,LEASED,1,False,IS VES,ONEWAY
k168_45G1_40_LEASED,2025,3,IS REY,262,NL RTM,331,45G1,40.0,LEASED,8,False,NL RTM,ONEWAY
k169_4EG1_40_LEASED,2025,3,IS REY,262,NL RTM,331,4EG1,40.0,LEASED,1,False,NL RTM,ONEWAY
k170_45G1_40_CARRIER,2025,3,IS REY,262,NL RTM,331,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k171_22G1_20_CARRIER,2025,3,IS REY,262,NL RTM,331,22G1,20.0,CARRIER,3,False,NL RTM,LONG
k172_42G1_40_CARRIER,2025,3,IS REY,213,US PWM,370,42G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k173_22K0_20_CARRIER,2025,3,IS REY,213,US PWM,370,22K0,20.0,CARRIER,1,False,US PWM,LONG
k174_45G1_40_CARRIER,2025,3,IS REY,402,DE BRV,516,45G1,40.0,CARRIER,1,False,DE BRV,LONG
k175_45R1_40_CARRIER,2025,3,IS REY,407,GB IMM,508,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k176_45G1_40_LEASED,2025,3,IS VES,247,DK AAR,418,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k177_45R1_40_CARRIER,2025,3,IS VES,247,GB IMM,329,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k178_22G1_20_CARRIER,2025,3,NL RTM,235,IS GRT,368,22G1,20.0,CARRIER,1,False,IS GRT,CABOTAGE
k179_22G1_20_CARRIER,2025,3,NL RTM,235,IS GRT,368,22G1,20.0,CARRIER,2,False,IS GRT,LONG
k180_22G1_20_LEASED,2025,3,NL RTM,235,IS GRT,368,22G1,20.0,LEASED,1,False,IS GRT,MASTER
k181_45G1_40_CARRIER,2025,3,NL RTM,235,US PWM,597,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k182_45G1_40_CARRIER,2025,3,NL RTM,235,IS REY,324,45G1,40.0,CARRIER,8,False,IS REY,LONG
k183_42P3_40_CARRIER,2025,3,NL RTM,235,IS REY,324,42P3,40.0,CARRIER,1,False,IS REY,LONG
k184_45G1_40_CARRIER,2025,3,NL RTM,235,IS REY,324,45G1,40.0,CARRIER,1,False,IS REY,LONG
k185_45R1_40_CARRIER,2025,3,NL RTM,235,FO THO,455,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k186_4EG1_40_LEASED,2025,3,NL RTM,235,IS REY,324,4EG1,40.0,LEASED,1,False,IS REY,ONEWAY
k187_45G1_40_LEASED,2025,3,NL RTM,235,IS REY,324,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k188_45G1_40_LEASED,2025,3,NL RTM,235,US PWM,597,45G1,40.0,LEASED,1,False,US PWM,PURCHASE
k189_22G1_20_LEASED,2025,3,NL RTM,235,IS REY,324,22G1,20.0,LEASED,1,False,IS REY,MASTER
k190_22G1_20_LEASED,2025,3,NL RTM,235,IS REY,324,22G1,20.0,LEASED,1,False,IS REY,
k191_45G1_40_CARRIER,2025,3,NO FRK,235,FO THO,328,45G1,40.0,CARRIER,1,False,FO THO,CABOTAGE
k192_45P3_40_CARRIER,2025,3,NO FRK,235,FO THO,328,45P3,40.0,CARRIER,1,False,FO THO,LONG
k193_45G1_40_CARRIER,2025,3,NO FRK,235,IS REY,372,45G1,40.0,CARRIER,1,True,IS GRT,CABOTAGE
k194_45G1_40_CARRIER,2025,3,NO FRK,235,IS REY,372,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k195_22G1_20_CARRIER,2025,3,NO FRK,235,IS VES,422,22G1,20.0,CARRIER,1,False,IS VES,LONG
k196_42P3_40_CARRIER,2025,3,NO FRK,235,IS REY,372,42P3,40.0,CARRIER,1,True,CA NWP,LONG
k197_22G1_20_CARRIER,2025,3,NO FRK,235,IS REY,372,22G1,20.0,CARRIER,1,False,IS REY,LONG
k198_22K2_20_SHIPPER,2025,3,NO FRK,235,NL RTM,499,22K2,20.0,SHIPPER,1,False,NL RTM,
k199_22K0_20_SHIPPER,2025,3,NO FRK,235,IS REY,372,22K0,20.0,SHIPPER,1,False,IS REY,
k200_22K0_20_SHIPPER,2025,3,NO FRK,235,NL RTM,499,22K0,20.0,SHIPPER,1,False,NL RTM,
k201_45G1_40_CARRIER,2025,3,SE HEL,238,US PWM,597,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k202_42G1_40_CARRIER,2025,3,SE HEL,238,IS REY,340,42G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k203_4EG1_40_CARRIER,2025,3,SE HEL,238,IS REY,340,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k204_45R1_40_CARRIER,2025,3,SE HEL,238,IS REY,340,45R1,40.0,CARRIER,2,False,IS REY,LONG
k205_45G1_40_LEASED,2025,3,SE HEL,238,IS REY,340,45G1,40.0,LEASED,1,False,IS REY,MASTER
k206_45G1_40_CARRIER,2025,3,US PWM,300,IS REY,534,45G1,40.0,CARRIER,1,True,GB IMM,PURCHASE_AGREEMENT
k207_45G1_40_CARRIER,2025,3,US PWM,300,IS REY,534,45G1,40.0,CARRIER,1,True,GB IMM,CABOTAGE
k208_22G1_20_CARRIER,2025,3,US PWM,300,IS REY,534,22G1,20.0,CARRIER,1,False,IS REY,LONG
k209_45G1_40_CARRIER,2025,3,US PWM,300,IS REY,534,45G1,40.0,CARRIER,1,True,DE BRV,LONG
k210_45R1_40_CARRIER,2025,3,US PWM,300,IS REY,534,45R1,40.0,CARRIER,3,True,NL RTM,LONG
k211_45R1_40_CARRIER,2025,3,US PWM,300,IS REY,534,45R1,40.0,CARRIER,1,False,IS REY,LONG
k212_45R1_40_CARRIER,2025,3,US PWM,300,IS REY,534,45R1,40.0,CARRIER,1,True,GB IMM,LONG
k213_45G1_40_LEASED,2025,3,US PWM,300,IS REY,534,45G1,40.0,LEASED,1,True,NL RTM,MASTER
k214_22K0_20_SHIPPER,2025,3,US PWM,300,IS REY,534,22K0,20.0,SHIPPER,1,True,NL RTM,
k215_22G1_20_CARRIER,2025,4,CA HAL,477,IS REY,649,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k216_45G1_40_CARRIER,2025,4,CA HAL,477,IS REY,649,45G1,40.0,CARRIER,1,False,IS REY,LONG
k217_22G1_20_CARRIER,2025,4,CA HAL,477,IS REY,649,22G1,20.0,CARRIER,1,False,IS REY,LONG
k218_45R1_40_CARRIER,2025,4,CA HAL,477,IS REY,649,45R1,40.0,CARRIER,1,True,DE BRV,PURCHASE_AGREEMENT
k219_42P3_40_LEASED,2025,4,CA HAL,477,IS REY,649,42P3,40.0,LEASED,1,False,IS REY,MASTER
k220_22G1_20_LEASED,2025,4,CA HAL,477,IS REY,649,22G1,20.0,LEASED,1,False,IS REY,MASTER
k221_22G1_20_CARRIER,2025,4,DE BRV,374,FO THO,504,22G1,20.0,CARRIER,1,False,FO THO,LONG
k222_45G1_40_CARRIER,2025,4,DE BRV,374,IS REY,541,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k223_42P3_40_CARRIER,2025,4,DE BRV,374,IS REY,541,42P3,40.0,CARRIER,1,False,IS REY,CABOTAGE
k224_45G1_40_CARRIER,2025,4,DE BRV,374,IS REY,541,45G1,40.0,CARRIER,1,True,US PWM,CABOTAGE
k225_22G1_20_CARRIER,2025,4,DE BRV,374,IS REY,541,22G1,20.0,CARRIER,1,True,US PWM,LONG
k226_22G1_20_LEASED,2025,4,DE BRV,374,IS REY,541,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k227_45G1_40_SHIPPER,2025,4,DE BRV,374,IS REY,541,45G1,40.0,SHIPPER,1,True,US PWM,CABOTAGE
k228_45G1_40_CARRIER,2025,4,DK AAR,446,FO THO,504,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k229_45R1_40_CARRIER,2025,4,DK AAR,446,FO THO,504,45R1,40.0,CARRIER,2,False,FO THO,PURCHASE_AGREEMENT
k230_22G1_20_CARRIER,2025,4,DK AAR,446,IS REY,541,22G1,20.0,CARRIER,1,True,US PWM,LONG
k231_45G1_40_LEASED,2025,4,FO THO,465,DE BRV,516,45G1,40.0,LEASED,1,False,DE BRV,MASTER
k232_45R1_40_CARRIER,2025,4,FO THO,465,DK AAR,582,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k233_22K0_20_SHIPPER,2025,4,FO THO,465,DK AAR,582,22K0,20.0,SHIPPER,1,False,DK AAR,
k234_45R1_40_LEASED,2025,4,FO THO,460,DK AAR,586,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k235_45R1_40_CARRIER,2025,4,FO THO,460,GB IMM,508,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k236_LNRB_45_LEASED,2025,4,FO THO,460,GB IMM,508,LNRB,45.0,LEASED,1,False,GB IMM,PURCHASE
k237_45R1_40_CARRIER,2025,4,FO THO,284,IS REY,541,45R1,40.0,CARRIER,1,True,CA HAL,PURCHASE_AGREEMENT
k238_45R1_40_CARRIER,2025,4,FO THO,284,IS REY,541,45R1,40.0,CARRIER,1,True,CA NWP,PURCHASE_AGREEMENT
k239_45R1_40_CARRIER,2025,4,FO THO,284,IS REY,541,45R1,40.0,CARRIER,1,True,NL RTM,LONG
k240_45R1_40_LEASED,2025,4,FO THO,284,IS REY,541,45R1,40.0,LEASED,1,True,US PWM,ONEWAY
k241_22G1_20_CARRIER,2025,4,FO THO,465,SE HEL,561,22G1,20.0,CARRIER,1,False,SE HEL,CABOTAGE
k242_42P3_40_CARRIER,2025,4,GB TEE,430,IS REY,492,42P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k243_45G1_40_CARRIER,2025,4,GB TEE,430,IS REY,492,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k244_42P3_40_CARRIER,2025,4,GB TEE,430,IS REY,492,42P3,40.0,CARRIER,2,False,IS REY,LONG
k245_45G1_40_CARRIER,2025,4,GB TEE,430,IS REY,492,45G1,40.0,CARRIER,1,True,CA NWP,LONG
k246_22G1_20_CARRIER,2025,4,GB TEE,430,IS REY,492,22G1,20.0,CARRIER,1,True,US PWM,LONG
k247_45R1_40_CARRIER,2025,4,GB TEE,430,IS REY,492,45R1,40.0,CARRIER,1,True,US PWM,LONG
k248_45R1_40_CARRIER,2025,4,IS REY,429,NL RTM,499,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k249_45R1_40_CARRIER,2025,4,IS REY,402,DK AAR,582,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k250_45R1_40_CARRIER,2025,4,IS REY,407,GB IMM,508,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k251_45G1_40_CARRIER,2025,4,IS REY,402,DE BRV,516,45G1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k252_45G1_40_CARRIER,2025,4,IS REY,402,DE BRV,516,45G1,40.0,CARRIER,8,False,DE BRV,LONG
k253_45R1_40_CARRIER,2025,4,IS REY,402,DE BRV,516,45R1,40.0,CARRIER,3,False,DE BRV,LONG
k254_42P3_40_LEASED,2025,4,IS REY,402,DE BRV,516,42P3,40.0,LEASED,2,False,DE BRV,MASTER
k255_22G1_20_LEASED,2025,4,IS REY,402,DE BRV,516,22G1,20.0,LEASED,1,False,DE BRV,
k256_45R1_40_LEASED,2025,4,IS REY,402,DK AAR,582,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k257_45G1_40_CARRIER,2025,4,IS REY,402,DK AAR,582,45G1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k258_42U1_40_CARRIER,2025,4,IS REY,402,DK AAR,582,42U1,40.0,CARRIER,1,False,DK AAR,LONG
k259_45R1_40_CARRIER,2025,4,IS REY,407,DK AAR,586,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k260_45R1_40_LEASED,2025,4,IS REY,402,DK AAR,582,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k261_22G1_20_LEASED,2025,4,IS REY,402,DK AAR,582,22G1,20.0,LEASED,2,False,DK AAR,MASTER
k262_22H5_20_CARRIER,2025,4,IS REY,407,GB IMM,508,22H5,20.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k263_LNRB_45_CARRIER,2025,4,IS REY,407,GB IMM,508,LNRB,45.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k264_22G1_20_LEASED,2025,4,IS REY,429,GB TEE,589,22G1,20.0,LEASED,1,False,GB TEE,MASTER
k265_22G1_20_LEASED,2025,4,IS REY,96,IS GRT,368,22G1,20.0,LEASED,4,False,IS GRT,ONEWAY
k266_45G1_40_CARRIER,2025,4,IS REY,407,IS VES,422,45G1,40.0,CARRIER,2,False,IS VES,LONG
k267_45R1_40_CARRIER,2025,4,IS REY,407,IS VES,422,45R1,40.0,CARRIER,1,False,IS VES,PURCHASE_AGREEMENT
k268_45R1_40_CARRIER,2025,4,IS REY,407,IS VES,422,45R1,40.0,CARRIER,1,False,IS VES,LONG
k269_45G1_40_CARRIER,2025,4,IS REY,429,NL RTM,499,45G1,40.0,CARRIER,2,False,NL RTM,PURCHASE_AGREEMENT
k270_42U1_40_CARRIER,2025,4,IS REY,429,NL RTM,499,42U1,40.0,CARRIER,1,False,NL RTM,LONG
k271_45R1_40_LEASED,2025,4,IS REY,429,NL RTM,499,45R1,40.0,LEASED,2,False,NL RTM,ONEWAY
k272_22R1_20_LEASED,2025,4,IS REY,429,NL RTM,499,22R1,20.0,LEASED,2,False,NL RTM,PURCHASE
k273_22G1_20_CARRIER,2025,4,IS REY,407,NO FRK,559,22G1,20.0,CARRIER,1,False,NO FRK,LONG
k274_22G1_20_LEASED,2025,4,IS REY,407,NO FRK,559,22G1,20.0,LEASED,3,False,NO FRK,MASTER
k275_45G1_40_CARRIER,2025,4,IS REY,402,SE HEL,561,45G1,40.0,CARRIER,3,False,SE HEL,PURCHASE_AGREEMENT
k276_45G1_40_CARRIER,2025,4,IS REY,402,SE HEL,561,45G1,40.0,CARRIER,25,False,SE HEL,LONG
k277_22G1_20_CARRIER,2025,4,IS REY,402,SE HEL,561,22G1,20.0,CARRIER,1,False,SE HEL,LONG
k278_45G1_40_CARRIER,2025,4,IS REY,382,US PWM,597,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k279_22G1_20_CARRIER,2025,4,IS REY,382,US PWM,597,22G1,20.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k280_22G1_20_CARRIER,2025,4,IS REY,382,US PWM,597,22G1,20.0,CARRIER,1,False,US PWM,LONG
k281_45G1_40_CARRIER,2025,4,IS REY,382,US PWM,597,45G1,40.0,CARRIER,8,False,US PWM,LONG
k282_LNRB_45_CARRIER,2025,4,IS RFJ,436,DE BRV,516,LNRB,45.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k283_45R1_40_CARRIER,2025,4,IS RFJ,436,DE BRV,516,45R1,40.0,CARRIER,2,False,DE BRV,LONG
k284_42P3_40_LEASED,2025,4,IS RFJ,436,DK AAR,582,42P3,40.0,LEASED,1,False,DK AAR,MASTER
k285_45R1_40_CARRIER,2025,4,IS RFJ,436,FO THO,457,45R1,40.0,CARRIER,1,True,IS REY,LONG
k286_45G1_40_LEASED,2025,4,IS VES,427,DK AAR,586,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k287_45R1_40_CARRIER,2025,4,IS VES,427,FO THO,455,45R1,40.0,CARRIER,1,True,IS REY,LONG
k288_45R1_40_CARRIER,2025,4,IS VES,427,DE BRV,516,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k289_22G1_20_LEASED,2025,4,NL RTM,406,IS GRT,536,22G1,20.0,LEASED,1,False,IS GRT,PURCHASE
k290_22GB_20_LEASED,2025,4,NL RTM,406,IS GRT,536,22GB,20.0,LEASED,2,False,IS GRT,MASTER
k291_22G1_20_LEASED,2025,4,NL RTM,406,IS GRT,536,22G1,20.0,LEASED,1,False,IS GRT,MASTER
k292_22G1_20_LEASED,2025,4,NL RTM,406,IS GRT,536,22G1,20.0,LEASED,1,False,IS GRT,PURCHASE
k293_45G1_40_CARRIER,2025,4,NL RTM,406,IS REY,492,45G1,40.0,CARRIER,6,False,IS REY,PURCHASE_AGREEMENT
k294_22U1_20_CARRIER,2025,4,NL RTM,406,IS REY,492,22U1,20.0,CARRIER,1,True,FO THO,PURCHASE_AGREEMENT
k295_42G1_40_CARRIER,2025,4,NL RTM,406,IS REY,492,42G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k296_42U1_40_CARRIER,2025,4,NL RTM,406,IS REY,492,42U1,40.0,CARRIER,1,False,IS REY,LONG
k297_4EG1_40_CARRIER,2025,4,NL RTM,406,IS REY,492,4EG1,40.0,CARRIER,6,False,IS REY,LONG
k298_45R1_40_CARRIER,2025,4,NL RTM,406,IS REY,492,45R1,40.0,CARRIER,5,False,IS REY,LONG
k299_45R1_40_CARRIER,2025,4,NL RTM,406,IS REY,492,45R1,40.0,CARRIER,1,True,IS RFJ,LONG
k300_4EG1_40_LEASED,2025,4,NL RTM,406,IS REY,492,4EG1,40.0,LEASED,1,False,IS REY,MASTER
k301_22G1_20_LEASED,2025,4,NL RTM,406,IS REY,492,22G1,20.0,LEASED,1,False,IS REY,MASTER
k302_22K0_20_SHIPPER,2025,4,NL RTM,406,IS REY,492,22K0,20.0,SHIPPER,2,False,IS REY,
k303_22G1_20_CARRIER,2025,4,SE HEL,412,IS REY,573,22G1,20.0,CARRIER,2,False,IS REY,PURCHASE_AGREEMENT
k304_45G1_40_CARRIER,2025,4,SE HEL,412,IS REY,573,45G1,40.0,CARRIER,10,False,IS REY,LONG
k305_4EG1_40_CARRIER,2025,4,SE HEL,412,IS REY,573,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k306_45G1_40_CARRIER,2025,4,SE HEL,412,IS REY,541,45G1,40.0,CARRIER,4,False,IS REY,LONG
k307_45R1_40_CARRIER,2025,4,SE HEL,412,IS REY,541,45R1,40.0,CARRIER,2,False,IS REY,PURCHASE_AGREEMENT
k308_45G1_40_LEASED,2025,4,SE HEL,412,IS REY,541,45G1,40.0,LEASED,1,False,IS REY,MASTER
k309_22G1_20_CARRIER,2025,4,US PWM,420,IS REY,649,22G1,20.0,CARRIER,1,True,GB IMM,CABOTAGE
k310_45G1_40_CARRIER,2025,4,US PWM,420,IS REY,649,45G1,40.0,CARRIER,1,True,NL RTM,CABOTAGE
k311_22G1_20_CARRIER,2025,4,US PWM,420,IS REY,649,22G1,20.0,CARRIER,1,True,DE BRV,LONG
k312_45R1_40_CARRIER,2025,4,US PWM,420,IS REY,649,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k313_45R1_40_CARRIER,2025,4,US PWM,420,IS REY,649,45R1,40.0,CARRIER,1,True,DE BRV,LONG
k314_22R1_20_LEASED,2025,5,FO THO,460,IS REY,722,22R1,20.0,LEASED,1,True,NL RTM,ONEWAY
k315_45R1_40_CARRIER,2025,5,FO THO,460,IS REY,722,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k316_45R1_40_CARRIER,2025,5,FO THO,460,IS REY,722,45R1,40.0,CARRIER,1,True,NL RTM,PURCHASE_AGREEMENT
k317_45R1_40_CARRIER,2025,5,FO THO,460,IS REY,722,45R1,40.0,CARRIER,1,True,US PWM,LONG
