Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
k82_45R1_40_CARRIER,2025,8,GB TEE,93,IS REY,157,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k83_45G1_40_LEASED,2025,8,GB TEE,93,IS REY,157,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k84_45P3_40_CARRIER,2025,8,IS GRT,402,IS REY,404,45P3,40.0,CARRIER,1,True,SE HEL,PURCHASE_AGREEMENT
k85_22G1_20_CARRIER,2025,8,IS GRT,402,IS REY,404,22G1,20.0,CARRIER,1,True,US PWM,LONG
k86_45P3_40_CARRIER,2025,8,IS GRT,402,IS REY,404,45P3,40.0,CARRIER,3,True,SE HEL,LONG
k87_22G1_20_LEASED,2025,8,IS GRT,402,IS REY,404,22G1,20.0,LEASED,1,True,US PWM,MASTER
k88_45P3_40_CARRIER,2025,8,IS GRT,402,NL RTM,498,45P3,40.0,CARRIER,7,False,NL RTM,PURCHASE_AGREEMENT
k89_42P3_40_LEASED,2025,8,IS GRT,402,NL RTM,498,42P3,40.0,LEASED,4,False,NL RTM,MASTER
k90_22G1_20_LEASED,2025,8,IS GRT,402,NL RTM,498,22G1,20.0,LEASED,2,False,NL RTM,MASTER
k91_22G1_20_LEASED,2025,8,IS GRT,402,NL RTM,498,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k92_45G1_40_LEASED,2025,8,IS REY,76,DE BRV,209,45G1,40.0,LEASED,1,False,DE BRV,ONEWAY
k93_4EG1_40_SHIPPER,2025,8,IS REY,76,DE BRV,209,4EG1,40.0,SHIPPER,1,False,DE BRV,
k94_22K0_20_CARRIER,2025,8,IS REY,63,GB IMM,162,22K0,20.0,CARRIER,1,False,GB IMM,LONG
k95_45R1_40_CARRIER,2025,8,IS REY,63,GB IMM,162,45R1,40.0,CARRIER,8,False,GB IMM,PURCHASE_AGREEMENT
k96_45R1_40_LEASED,2025,8,IS REY,76,IS RFJ,100,45R1,40.0,LEASED,5,False,IS RFJ,ONEWAY
k97_45G1_40_LEASED,2025,8,IS REY,76,IS RFJ,100,45G1,40.0,LEASED,1,False,IS RFJ,MASTER
k98_45R1_40_CARRIER,2025,8,IS REY,63,IS VES,73,45R1,40.0,CARRIER,2,False,IS VES,LONG
k99_22G1_20_CARRIER,2025,8,IS REY,92,NL RTM,163,22G1,20.0,CARRIER,1,False,NL RTM,LONG
k100_LNRB_45_CARRIER,2025,8,IS REY,92,NL RTM,163,LNRB,45.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k101_45R1_40_CARRIER,2025,8,IS REY,92,NL RTM,163,45R1,40.0,CARRIER,7,False,NL RTM,PURCHASE_AGREEMENT
k102_LNRB_45_CARRIER,2025,8,IS REY,92,NL RTM,163,LNRB,45.0,CARRIER,1,False,NL RTM,LONG
k103_45R1_40_CARRIER,2025,8,IS REY,92,NL RTM,163,45R1,40.0,CARRIER,7,False,NL RTM,LONG
k104_22K0_20_SHIPPER,2025,8,IS REY,92,NL RTM,163,22K0,20.0,SHIPPER,1,False,NL RTM,
k105_45G1_40_CARRIER,2025,8,IS REY,63,NO FRK,223,45G1,40.0,CARRIER,1,False,NO FRK,PURCHASE_AGREEMENT
k106_22G1_20_CARRIER,2025,8,IS REY,63,NO FRK,223,22G1,20.0,CARRIER,1,False,NO FRK,LONG
k107_42U1_40_CARRIER,2025,8,IS REY,63,NO FRK,223,42U1,40.0,CARRIER,1,False,NO FRK,LONG
k108_45R1_40_CARRIER,2025,8,IS REY,63,NO FRK,223,45R1,40.0,CARRIER,1,False,NO FRK,PURCHASE_AGREEMENT
k109_45R1_40_CARRIER,2025,8,IS REY,63,NO FRK,223,45R1,40.0,CARRIER,1,False,NO FRK,LONG
k110_42P3_40_LEASED,2025,8,IS REY,63,NO FRK,223,42P3,40.0,LEASED,1,False,NO FRK,MASTER
k111_4EG1_40_CARRIER,2025,8,IS REY,109,US PWM,272,4EG1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k112_22G1_20_CARRIER,2025,8,IS REY,109,US PWM,272,22G1,20.0,CARRIER,1,False,US PWM,LONG
k113_45G1_40_CARRIER,2025,8,IS REY,109,US PWM,272,45G1,40.0,CARRIER,16,False,US PWM,LONG
k114_45R1_40_CARRIER,2025,8,IS REY,109,US PWM,272,45R1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k115_45R1_40_CARRIER,2025,8,IS RFJ,106,DK AAR,272,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k116_45G1_40_CARRIER,2025,8,IS RFJ,106,IS REY,176,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k117_4EG1_40_CARRIER,2025,8,IS RFJ,106,IS REY,176,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k118_45R1_40_CARRIER,2025,8,IS VES,76,GB IMM,162,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k119_22G1_20_CARRIER,2025,8,NL RTM,66,IS GRT,200,22G1,20.0,CARRIER,25,False,IS GRT,PURCHASE_AGREEMENT
k120_22G1_20_LEASED,2025,8,NL RTM,66,IS GRT,200,22G1,20.0,LEASED,1,False,IS GRT,ONEWAY
k121_22GB_20_LEASED,2025,8,NL RTM,66,IS GRT,200,22GB,20.0,LEASED,2,False,IS GRT,MASTER
k122_45G1_40_CARRIER,2025,8,NL RTM,66,IS REY,157,45G1,40.0,CARRIER,8,False,IS REY,PURCHASE_AGREEMENT
k123_45G1_40_CARRIER,2025,8,NL RTM,66,US PWM,546,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k124_22G1_20_CARRIER,2025,8,NL RTM,66,FO THO,278,22G1,20.0,CARRIER,1,False,FO THO,CABOTAGE
k125_45G1_40_CARRIER,2025,8,NL RTM,66,IS REY,157,45G1,40.0,CARRIER,9,False,IS REY,LONG
k126_45P3_40_CARRIER,2025,8,NL RTM,66,IS REY,157,45P3,40.0,CARRIER,2,False,IS REY,LONG
k127_42P3_40_CARRIER,2025,8,NL RTM,66,IS REY,157,42P3,40.0,CARRIER,1,False,IS REY,LONG
k128_45R1_40_CARRIER,2025,8,NL RTM,66,IS REY,157,45R1,40.0,CARRIER,3,False,IS REY,PURCHASE_AGREEMENT
k129_45R1_40_CARRIER,2025,8,NL RTM,66,CA HAL,595,45R1,40.0,CARRIER,1,False,CA HAL,PURCHASE_AGREEMENT
k130_45R1_40_CARRIER,2025,8,NL RTM,66,IS GRT,382,45R1,40.0,CARRIER,1,False,IS GRT,LONG
k131_45R1_40_CARRIER,2025,8,NL RTM,66,IS VES,248,45R1,40.0,CARRIER,1,False,IS VES,LONG
k132_45G1_40_LEASED,2025,8,NL RTM,66,IS REY,157,45G1,40.0,LEASED,1,False,IS REY,MASTER
k133_45G1_40_LEASED,2025,8,NL RTM,66,IS RFJ,250,45G1,40.0,LEASED,1,False,IS RFJ,ONEWAY
k134_42G1_40_LEASED,2025,8,NL RTM,66,IS REY,157,42G1,40.0,LEASED,1,False,IS REY,ONEWAY
k135_45R1_40_LEASED,2025,8,NL RTM,66,IS REY,157,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k136_22R1_20_LEASED,2025,8,NL RTM,66,IS REY,157,22R1,20.0,LEASED,2,False,IS REY,PURCHASE
k137_45G1_40_CARRIER,2025,8,PL SWI,104,IS REY,232,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k138_45R1_40_CARRIER,2025,8,PL SWI,104,IS REY,232,45R1,40.0,CARRIER,1,True,CA NWP,LONG
k139_22G1_20_CARRIER,2025,8,SE HEL,71,IS REY,175,22G1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k140_45G1_40_CARRIER,2025,8,SE HEL,71,US PWM,546,45G1,40.0,CARRIER,3,False,US PWM,PURCHASE_AGREEMENT
k141_45G1_40_CARRIER,2025,8,SE HEL,71,IS REY,175,45G1,40.0,CARRIER,1,False,IS REY,LONG
k142_22G1_20_CARRIER,2025,8,SE HEL,71,IS REY,175,22G1,20.0,CARRIER,1,False,IS REY,LONG
k143_45G1_40_CARRIER,2025,8,SE HEL,71,IS REY,175,45G1,40.0,CARRIER,2,False,IS REY,LONG
k144_42P3_40_LEASED,2025,8,SE HEL,71,IS REY,175,42P3,40.0,LEASED,1,False,IS REY,MASTER
k145_22G1_20_LEASED,2025,8,SE HEL,71,IS REY,175,22G1,20.0,LEASED,1,False,IS REY,MASTER
k146_42G1_40_LEASED,2025,8,SE HEL,71,IS REY,175,42G1,40.0,LEASED,1,False,IS REY,MASTER
k147_45G1_40_LEASED,2025,8,SE HEL,71,IS REY,175,45G1,40.0,LEASED,1,False,IS REY,PURCHASE
k148_45R1_40_LEASED,2025,8,US PWM,132,IS REY,420,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k149_22G1_20_CARRIER,2025,8,US PWM,132,IS REY,420,22G1,20.0,CARRIER,1,True,DK AAR,LONG
k150_45G1_40_CARRIER,2025,8,US PWM,132,IS REY,420,45G1,40.0,CARRIER,1,True,GB IMM,LONG
k151_45G1_40_CARRIER,2025,8,US PWM,132,IS REY,420,45G1,40.0,CARRIER,3,True,PL SWI,LONG
k152_45R1_40_CARRIER,2025,8,US PWM,132,IS REY,420,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k153_45G1_40_LEASED,2025,9,CA NWP,226,IS REY,420,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k154_22G1_20_CARRIER,2025,9,CA NWP,226,IS REY,420,22G1,20.0,CARRIER,3,True,DK AAR,CABOTAGE
k155_45G1_40_CARRIER,2025,9,DE BRV,220,IS REY,387,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k156_45G1_40_CARRIER,2025,9,DE BRV,220,US PWM,630,45G1,40.0,CARRIER,6,False,US PWM,PURCHASE_AGREEMENT
k157_22G1_20_CARRIER,2025,9,DE BRV,220,US PWM,630,22G1,20.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k158_45G1_40_CARRIER,2025,9,DE BRV,220,US PWM,630,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k159_45G1_40_CARRIER,2025,9,DE BRV,220,IS REY,387,45G1,40.0,CARRIER,2,False,IS REY,LONG
k160_4EG1_40_CARRIER,2025,9,DE BRV,220,IS REY,387,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k161_22G1_20_CARRIER,2025,9,DE BRV,220,US PWM,630,22G1,20.0,CARRIER,1,False,US PWM,LONG
k162_45R1_40_CARRIER,2025,9,DE BRV,220,CA HAL,694,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k163_45R1_40_CARRIER,2025,9,DE BRV,220,IS REY,387,45R1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k164_45R1_40_LEASED,2025,9,DE BRV,220,IS REY,387,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k165_45R1_40_LEASED,2025,9,DK AAR,289,FO THO,335,45R1,40.0,LEASED,4,False,FO THO,ONEWAY
k166_42P3_40_CARRIER,2025,9,DK AAR,289,FO THO,335,42P3,40.0,CARRIER,4,False,FO THO,PURCHASE_AGREEMENT
k167_42P3_40_CARRIER,2025,9,DK AAR,280,FO THO,332,42P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k168_22B0_20_CARRIER,2025,9,DK AAR,289,FO THO,335,22B0,20.0,CARRIER,4,False,FO THO,PURCHASE_AGREEMENT
k169_45P3_40_CARRIER,2025,9,DK AAR,280,FO THO,332,45P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k170_4EG1_40_CARRIER,2025,9,DK AAR,289,FO THO,335,4EG1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k171_42P3_40_CARRIER,2025,9,DK AAR,280,FO THO,332,42P3,40.0,CARRIER,3,False,FO THO,LONG
k172_45G1_40_CARRIER,2025,9,DK AAR,289,FO THO,335,45G1,40.0,CARRIER,2,False,FO THO,LONG
k173_45R1_40_LEASED,2025,9,DK AAR,280,FO THO,332,45R1,40.0,LEASED,5,False,FO THO,ONEWAY
k174_45R1_40_LEASED,2025,9,DK AAR,289,FO THO,335,45R1,40.0,LEASED,1,False,FO THO,ONEWAY
k175_4EG1_40_CARRIER,2025,9,DK AAR,289,IS REY,387,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k176_45G1_40_CARRIER,2025,9,DK AAR,289,IS REY,387,45G1,40.0,CARRIER,8,False,IS REY,PURCHASE_AGREEMENT
k177_42P3_40_CARRIER,2025,9,DK AAR,289,IS REY,387,42P3,40.0,CARRIER,2,False,IS REY,LONG
k178_45U1_40_CARRIER,2025,9,DK AAR,289,IS REY,387,45U1,40.0,CARRIER,1,False,IS REY,LONG
k179_45G1_40_CARRIER,2025,9,DK AAR,289,IS REY,387,45G1,40.0,CARRIER,15,False,IS REY,LONG
k180_4EG1_40_CARRIER,2025,9,DK AAR,289,IS REY,387,4EG1,40.0,CARRIER,4,False,IS REY,LONG
k181_45G1_40_LEASED,2025,9,DK AAR,289,IS REY,387,45G1,40.0,LEASED,2,False,IS REY,MASTER
k182_22G1_20_LEASED,2025,9,DK AAR,289,IS REY,387,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k183_42G1_40_LEASED,2025,9,DK AAR,289,IS REY,387,42G1,40.0,LEASED,1,False,IS REY,ONEWAY
k184_LNRB_45_CARRIER,2025,9,FO THO,290,DE BRV,341,LNRB,45.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k185_45R1_40_CARRIER,2025,9,FO THO,290,DE BRV,341,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k186_LNRB_45_CARRIER,2025,9,FO THO,290,DE BRV,341,LNRB,45.0,CARRIER,1,False,DE BRV,LONG
k187_45G1_40_LEASED,2025,9,FO THO,290,DK AAR,414,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k188_45R1_40_CARRIER,2025,9,FO THO,116,US PWM,630,45R1,40.0,CARRIER,4,False,US PWM,LONG
k189_45R1_40_CARRIER,2025,9,FO THO,285,PL SWI,390,45R1,40.0,CARRIER,4,False,PL SWI,PURCHASE_AGREEMENT
k190_45G1_40_CARRIER,2025,9,GB IMM,339,FO THO,496,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k191_22G1_20_CARRIER,2025,9,GB IMM,176,FO THO,332,22G1,20.0,CARRIER,1,False,FO THO,LONG
k192_45R1_40_CARRIER,2025,9,GB IMM,176,FO THO,332,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k193_22K0_20_CARRIER,2025,9,GB IMM,176,IS REY,404,22K0,20.0,CARRIER,1,False,IS REY,LONG
k194_45R1_40_CARRIER,2025,9,GB IMM,339,IS REY,539,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k195_45R1_40_CARRIER,2025,9,GB IMM,176,CA HAL,694,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k196_45R1_40_CARRIER,2025,9,GB IMM,176,IS REY,404,45R1,40.0,CARRIER,1,False,IS REY,
k197_45U1_40_CARRIER,2025,9,GB TEE,257,SE HEL,558,45U1,40.0,CARRIER,1,False,SE HEL,LONG
k198_45G1_40_CARRIER,2025,9,GB TEE,257,IS REY,367,45G1,40.0,CARRIER,5,False,IS REY,LONG
k199_22G1_20_CARRIER,2025,9,GB TEE,257,CA HAL,694,22G1,20.0,CARRIER,1,False,CA HAL,LONG
k200_45R1_40_CARRIER,2025,9,GB TEE,257,IS REY,367,45R1,40.0,CARRIER,2,False,IS REY,PURCHASE_AGREEMENT
k201_22G1_20_LEASED,2025,9,GB TEE,257,IS REY,367,22G1,20.0,LEASED,1,False,IS REY,MASTER
k202_45R1_40_CARRIER,2025,9,IS REY,407,IS VES,416,45R1,40.0,CARRIER,1,False,IS VES,PURCHASE_AGREEMENT
k203_45R1_40_CARRIER,2025,9,IS REY,400,DE BRV,502,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k204_45R1_40_CARRIER,2025,9,IS REY,407,GB IMM,497,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k205_22K0_20_SHIPPER,2025,9,IS REY,407,NO FRK,558,22K0,20.0,SHIPPER,1,False,NO FRK,
k206_45R1_40_CARRIER,2025,9,IS REY,428,NL RTM,498,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k207_45G1_40_LEASED,2025,9,IS REY,407,DK AAR,586,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k208_22G1_20_CARRIER,2025,9,IS REY,448,US PWM,630,22G1,20.0,CARRIER,1,False,US PWM,LONG
k209_45R1_40_CARRIER,2025,9,IS REY,407,GB IMM,497,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k210_45R1_40_CARRIER,2025,9,IS REY,400,DK AAR,582,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k211_22G1_20_CARRIER,2025,9,IS REY,348,CA NWP,667,22G1,20.0,CARRIER,1,False,CA NWP,PURCHASE_AGREEMENT
k212_22G1_20_CARRIER,2025,9,IS REY,348,CA NWP,667,22G1,20.0,CARRIER,1,False,CA NWP,LONG
k213_45G1_40_CARRIER,2025,9,IS REY,348,CA NWP,667,45G1,40.0,CARRIER,1,False,CA NWP,LONG
k214_L5G1_45_LEASED,2025,9,IS REY,230,DE BRV,341,L5G1,45.0,LEASED,1,False,DE BRV,ONEWAY
k215_45G1_40_LEASED,2025,9,IS REY,230,DE BRV,341,45G1,40.0,LEASED,1,False,DE BRV,ONEWAY
k216_22G1_20_LEASED,2025,9,IS REY,230,DE BRV,341,22G1,20.0,LEASED,1,False,DE BRV,ONEWAY
k217_45G1_40_CARRIER,2025,9,IS REY,230,DE BRV,341,45G1,40.0,CARRIER,2,False,DE BRV,PURCHASE_AGREEMENT
k218_22G1_20_CARRIER,2025,9,IS REY,230,DE BRV,341,22G1,20.0,CARRIER,1,False,DE BRV,CABOTAGE
k219_45R1_40_CARRIER,2025,9,IS REY,230,DE BRV,341,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k220_42P3_40_LEASED,2025,9,IS REY,230,DE BRV,341,42P3,40.0,LEASED,1,False,DE BRV,MASTER
k221_45R1_40_CARRIER,2025,9,IS REY,230,DK AAR,414,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k222_45R1_40_CARRIER,2025,9,IS REY,230,DK AAR,414,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k223_45G1_40_LEASED,2025,9,IS REY,230,DK AAR,414,45G1,40.0,LEASED,1,False,DK AAR,MASTER
k224_45R1_40_CARRIER,2025,9,IS REY,238,FO THO,278,45R1,40.0,CARRIER,1,False,FO THO,LONG
k225_22H5_20_CARRIER,2025,9,IS REY,238,GB IMM,329,22H5,20.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k226_45R1_40_CARRIER,2025,9,IS REY,238,GB IMM,329,45R1,40.0,CARRIER,7,False,GB IMM,LONG
k227_45R1_40_LEASED,2025,9,IS REY,230,IS RFJ,250,45R1,40.0,LEASED,1,False,IS RFJ,ONEWAY
k228_42U1_40_LEASED,2025,9,IS REY,258,NL RTM,330,42U1,40.0,LEASED,1,False,NL RTM,ONEWAY
k229_45G1_40_LEASED,2025,9,IS REY,258,NL RTM,330,45G1,40.0,LEASED,1,False,NL RTM,ONEWAY
k230_45G1_40_CARRIER,2025,9,IS REY,258,NL RTM,330,45G1,40.0,CARRIER,1,False,NL RTM,LONG
k231_45R1_40_CARRIER,2025,9,IS REY,258,NL RTM,330,45R1,40.0,CARRIER,4,False,NL RTM,PURCHASE_AGREEMENT
k232_45R1_40_CARRIER,2025,9,IS REY,258,NL RTM,330,45R1,40.0,CARRIER,2,False,NL RTM,LONG
k233_LNRB_45_CARRIER,2025,9,IS REY,258,NL RTM,330,LNRB,45.0,CARRIER,1,False,NL RTM,LONG
k234_42G1_40_LEASED,2025,9,IS REY,258,NL RTM,330,42G1,40.0,LEASED,1,False,NL RTM,MASTER
k235_42U1_40_CARRIER,2025,9,IS REY,230,SE HEL,391,42U1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k236_45G1_40_CARRIER,2025,9,IS REY,230,SE HEL,391,45G1,40.0,CARRIER,1,False,SE HEL,CABOTAGE
k237_45R1_40_CARRIER,2025,9,IS REY,230,SE HEL,391,45R1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k238_22G1_20_LEASED,2025,9,IS REY,230,SE HEL,391,22G1,20.0,LEASED,1,False,SE HEL,PURCHASE
k239_42P3_40_LEASED,2025,9,IS REY,230,SE HEL,391,42P3,40.0,LEASED,1,False,SE HEL,PURCHASE
k240_45R1_40_CARRIER,2025,9,IS RFJ,260,DE BRV,341,45R1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k241_45R1_40_LEASED,2025,9,IS RFJ,260,DE BRV,341,45R1,40.0,LEASED,1,False,DE BRV,ONEWAY
k242_45R1_40_CARRIER,2025,9,IS RFJ,260,IS REY,404,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k243_45G1_40_CARRIER,2025,9,IS REY,407,FO THO,448,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k244_45G1_40_CARRIER,2025,9,IS REY,407,GB IMM,497,45G1,40.0,CARRIER,1,False,GB IMM,LONG
k245_45R1_40_CARRIER,2025,9,IS REY,407,GB IMM,497,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k246_45R1_40_CARRIER,2025,9,IS REY,400,DK AAR,582,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k247_45R1_40_CARRIER,2025,9,IS REY,407,GB IMM,497,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k248_45R1_40_CARRIER,2025,9,IS VES,250,IS REY,404,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k249_45R1_40_CARRIER,2025,9,IS VES,250,PL SWI,390,45R1,40.0,CARRIER,1,False,PL SWI,PURCHASE_AGREEMENT
k250_22G1_20_CARRIER,2025,9,NL RTM,234,IS GRT,382,22G1,20.0,CARRIER,18,False,IS GRT,PURCHASE_AGREEMENT
k251_22G1_20_CARRIER,2025,9,NL RTM,234,IS GRT,382,22G1,20.0,CARRIER,1,False,IS GRT,CABOTAGE
k252_22G1_20_LEASED,2025,9,NL RTM,234,IS GRT,382,22G1,20.0,LEASED,1,False,IS GRT,MASTER
k253_42U1_40_CARRIER,2025,9,NL RTM,234,IS REY,367,42U1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k254_22U1_20_CARRIER,2025,9,NL RTM,234,IS REY,367,22U1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k255_22G1_20_CARRIER,2025,9,NL RTM,234,US PWM,630,22G1,20.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k256_22G1_20_CARRIER,2025,9,NL RTM,234,IS REY,367,22G1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k257_45G1_40_CARRIER,2025,9,NL RTM,234,CA HAL,694,45G1,40.0,CARRIER,1,False,CA HAL,PURCHASE_AGREEMENT
k258_45G1_40_CARRIER,2025,9,NL RTM,234,IS REY,367,45G1,40.0,CARRIER,1,True,CA NWP,PURCHASE_AGREEMENT
k259_45G1_40_CARRIER,2025,9,NL RTM,234,US PWM,630,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k260_45G1_40_CARRIER,2025,9,NL RTM,234,IS REY,367,45G1,40.0,CARRIER,2,True,US PWM,LONG
k261_22G1_20_CARRIER,2025,9,NL RTM,234,FO THO,448,22G1,20.0,CARRIER,1,False,FO THO,LONG
k262_22G1_20_CARRIER,2025,9,NL RTM,234,IS REY,367,22G1,20.0,CARRIER,1,False,IS REY,LONG
k263_4EG1_40_CARRIER,2025,9,NL RTM,234,IS REY,367,4EG1,40.0,CARRIER,5,False,IS REY,LONG
k264_45G1_40_LEASED,2025,9,NL RTM,234,IS REY,367,45G1,40.0,LEASED,3,False,IS REY,ONEWAY
k265_22K0_20_SHIPPER,2025,9,NL RTM,234,IS REY,367,22K0,20.0,SHIPPER,1,False,IS REY,
k266_22R1_20_LEASED,2025,9,NL RTM,234,IS REY,367,22R1,20.0,LEASED,1,False,IS REY,PURCHASE
k267_22G1_20_LEASED,2025,9,NL RTM,234,IS REY,367,22G1,20.0,LEASED,1,False,IS REY,MASTER
k268_LNRB_45_LEASED,2025,9,NL RTM,234,IS REY,367,LNRB,45.0,LEASED,1,False,IS REY,PURCHASE
k269_22U1_20_SHIPPER,2025,9,NL RTM,234,FO THO,448,22U1,20.0,SHIPPER,1,False,FO THO,
k270_22G1_20_SHIPPER,2025,9,NL RTM,234,CA HAL,694,22G1,20.0,SHIPPER,1,False,CA HAL,
k271_22GB_20_SHIPPER,2025,9,NL RTM,234,US PWM,630,22GB,20.0,SHIPPER,1,False,US PWM,PURCHASE_AGREEMENT
k272_45R1_40_CARRIER,2025,9,NO FRK,233,FO THO,332,45R1,40.0,CARRIER,1,False,FO THO,LONG
k273_45G1_40_CARRIER,2025,9,NO FRK,233,IS REY,404,45G1,40.0,CARRIER,2,False,IS REY,CABOTAGE
k274_22G1_20_CARRIER,2025,9,SE HEL,267,FO THO,335,22G1,20.0,CARRIER,1,False,FO THO,CABOTAGE
k275_45R1_40_CARRIER,2025,9,SE HEL,267,FO THO,335,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k276_22G1_20_CARRIER,2025,9,SE HEL,267,IS REY,387,22G1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k277_45G1_40_CARRIER,2025,9,SE HEL,267,IS REY,387,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k278_45P3_40_CARRIER,2025,9,SE HEL,267,IS REY,387,45P3,40.0,CARRIER,1,False,IS REY,LONG
k279_4EG1_40_CARRIER,2025,9,SE HEL,267,IS REY,387,4EG1,40.0,CARRIER,4,False,IS REY,LONG
k280_45R1_40_CARRIER,2025,9,SE HEL,267,IS REY,387,45R1,40.0,CARRIER,1,True,IS GRT,PURCHASE_AGREEMENT
k281_45R1_40_CARRIER,2025,9,SE HEL,267,IS REY,387,45R1,40.0,CARRIER,3,False,IS REY,PURCHASE_AGREEMENT
k282_45R1_40_CARRIER,2025,9,SE HEL,267,IS REY,387,45R1,40.0,CARRIER,1,False,IS REY,LONG
k283_45G1_40_LEASED,2025,9,SE HEL,267,IS REY,387,45G1,40.0,LEASED,1,False,IS REY,MASTER
k284_45G1_40_LEASED,2025,9,SE HEL,267,US PWM,630,45G1,40.0,LEASED,1,False,US PWM,PURCHASE
k285_22R1_20_LEASED,2025,9,SE HEL,267,IS REY,387,22R1,20.0,LEASED,1,False,IS REY,PURCHASE
k286_45G1_40_CARRIER,2025,9,US PWM,325,IS REY,479,45G1,40.0,CARRIER,1,True,GB IMM,CABOTAGE
k287_45G1_40_CARRIER,2025,9,US PWM,325,IS REY,479,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k288_45G1_40_CARRIER,2025,9,US PWM,325,IS REY,479,45G1,40.0,CARRIER,1,True,DE BRV,CABOTAGE
k289_22G1_20_CARRIER,2025,9,US PWM,325,IS REY,479,22G1,20.0,CARRIER,1,False,IS REY,LONG
k290_45R1_40_CARRIER,2025,9,US PWM,325,IS REY,479,45R1,40.0,CARRIER,1,True,GB IMM,LONG
