Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
k115_45R1_40_CARRIER,2025,7,IS REY,63,IS VES,89,45R1,40.0,CARRIER,1,False,IS VES,LONG
k116_22G1_20_LEASED,2025,7,IS REY,95,NL RTM,178,22G1,20.0,LEASED,2,False,NL RTM,ONEWAY
k117_4EG1_40_CARRIER,2025,7,IS REY,95,NL RTM,178,4EG1,40.0,CARRIER,1,False,NL RTM,LONG
k118_22G1_20_CARRIER,2025,7,IS REY,95,NL RTM,178,22G1,20.0,CARRIER,1,False,NL RTM,LONG
k119_45G1_40_LEASED,2025,7,IS REY,95,NL RTM,178,45G1,40.0,LEASED,1,False,NL RTM,MASTER
k120_45R1_40_LEASED,2025,7,IS REY,95,NL RTM,178,45R1,40.0,LEASED,1,False,NL RTM,ONEWAY
k121_LNRB_45_LEASED,2025,7,IS REY,95,NL RTM,178,LNRB,45.0,LEASED,1,False,NL RTM,PURCHASE
k122_4EG1_40_CARRIER,2025,7,IS REY,74,SE HEL,224,4EG1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k123_45R1_40_CARRIER,2025,7,IS REY,74,SE HEL,224,45R1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k124_45G1_40_CARRIER,2025,7,IS REY,58,US PWM,261,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k125_22G1_20_CARRIER,2025,7,IS REY,58,US PWM,261,22G1,20.0,CARRIER,1,False,US PWM,LONG
k126_LNRB_45_CARRIER,2025,7,IS RFJ,107,DE BRV,183,LNRB,45.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k127_45R1_40_LEASED,2025,7,IS RFJ,107,DE BRV,183,45R1,40.0,LEASED,1,False,DE BRV,ONEWAY
k128_45R1_40_CARRIER,2025,7,IS RFJ,107,PL SWI,246,45R1,40.0,CARRIER,1,False,PL SWI,PURCHASE_AGREEMENT
k129_22R1_20_LEASED,2025,7,IS RFJ,107,FO THO,127,22R1,20.0,LEASED,1,False,FO THO,PURCHASE
k130_4EG1_40_CARRIER,2025,7,IS REY,244,FO THO,295,4EG1,40.0,CARRIER,1,False,FO THO,LONG
k131_45G1_40_CARRIER,2025,7,IS REY,231,FO THO,275,45G1,40.0,CARRIER,1,False,FO THO,LONG
k132_45G1_40_CARRIER,2025,7,IS REY,244,FO THO,295,45G1,40.0,CARRIER,1,False,FO THO,LONG
k133_22G1_20_LEASED,2025,7,NL RTM,67,IS GRT,200,22G1,20.0,LEASED,1,False,IS GRT,MASTER
k134_22G1_20_LEASED,2025,7,NL RTM,67,IS GRT,200,22G1,20.0,LEASED,4,False,IS GRT,MASTER
k135_45P3_40_CARRIER,2025,7,NL RTM,67,IS REY,156,45P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k136_45G1_40_CARRIER,2025,7,NL RTM,67,US PWM,440,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k137_45G1_40_CARRIER,2025,7,NL RTM,67,FO THO,275,45G1,40.0,CARRIER,1,False,FO THO,CABOTAGE
k138_45G1_40_CARRIER,2025,7,NL RTM,67,IS REY,156,45G1,40.0,CARRIER,1,False,IS REY,LONG
k139_42P3_40_CARRIER,2025,7,NL RTM,67,IS REY,156,42P3,40.0,CARRIER,1,False,IS REY,LONG
k140_45P3_40_CARRIER,2025,7,NL RTM,67,IS REY,156,45P3,40.0,CARRIER,1,True,CA NWP,LONG
k141_45G1_40_CARRIER,2025,7,NL RTM,67,IS REY,156,45G1,40.0,CARRIER,1,False,IS REY,LONG
k142_45G1_40_CARRIER,2025,7,NL RTM,67,US PWM,440,45G1,40.0,CARRIER,2,False,US PWM,LONG
k143_45R1_40_CARRIER,2025,7,NL RTM,67,IS REY,156,45R1,40.0,CARRIER,6,False,IS REY,PURCHASE_AGREEMENT
k144_LNRB_45_CARRIER,2025,7,NL RTM,67,IS REY,156,LNRB,45.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k145_4EG1_40_LEASED,2025,7,NL RTM,67,IS RFJ,268,4EG1,40.0,LEASED,1,False,IS RFJ,MASTER
k146_22G1_20_LEASED,2025,7,NL RTM,67,IS REY,156,22G1,20.0,LEASED,6,False,IS REY,ONEWAY
k147_22G1_20_SHIPPER,2025,7,NL RTM,67,IS REY,156,22G1,20.0,SHIPPER,1,False,IS REY,
k148_22K0_20_SHIPPER,2025,7,NL RTM,67,US PWM,440,22K0,20.0,SHIPPER,1,False,US PWM,
k149_45G1_40_LEASED,2025,7,NL RTM,67,IS REY,156,45G1,40.0,LEASED,1,False,IS REY,
k150_45G1_40_SHIPPER,2025,7,NL RTM,67,IS REY,156,45G1,40.0,SHIPPER,1,False,IS REY,ONEWAY
k151_42P3_40_CARRIER,2025,7,NO FRK,114,IS REY,225,42P3,40.0,CARRIER,1,False,IS REY,CABOTAGE
k152_22G1_20_CARRIER,2025,7,NO FRK,114,IS REY,225,22G1,20.0,CARRIER,2,False,IS REY,LONG
k153_45G1_40_CARRIER,2025,7,NO FRK,114,IS REY,225,45G1,40.0,CARRIER,1,True,CA NWP,LONG
k154_22G1_20_CARRIER,2025,7,NO FRK,114,IS REY,225,22G1,20.0,CARRIER,1,True,CA NWP,LONG
k155_22K0_20_CARRIER,2025,7,NO FRK,114,IS REY,225,22K0,20.0,CARRIER,1,False,IS REY,LONG
k156_45G1_40_CARRIER,2025,7,NO FRK,114,IS REY,225,45G1,40.0,CARRIER,3,False,IS REY,LONG
k157_22K0_20_SHIPPER,2025,7,NO FRK,114,NL RTM,498,22K0,20.0,SHIPPER,1,False,NL RTM,
k158_22K0_20_SHIPPER,2025,7,NO FRK,114,IS REY,225,22K0,20.0,SHIPPER,1,False,IS REY,
k159_42P3_40_LEASED,2025,7,NO FRK,114,IS REY,225,42P3,40.0,LEASED,1,False,IS REY,PURCHASE
k160_45G1_40_CARRIER,2025,7,SE HEL,74,FO THO,137,45G1,40.0,CARRIER,1,False,FO THO,LONG
k161_22G1_20_CARRIER,2025,7,SE HEL,74,IS REY,175,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k162_22G1_20_CARRIER,2025,7,SE HEL,74,IS REY,175,22G1,20.0,CARRIER,5,False,IS REY,LONG
k163_45G1_40_CARRIER,2025,7,SE HEL,74,IS REY,175,45G1,40.0,CARRIER,7,False,IS REY,LONG
k164_45R1_40_CARRIER,2025,7,SE HEL,74,IS REY,175,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k165_42P3_40_LEASED,2025,7,US PWM,14,CA HAL,42,42P3,40.0,LEASED,1,False,CA HAL,MASTER
k166_45G1_40_CARRIER,2025,7,US PWM,14,CA NWP,83,45G1,40.0,CARRIER,1,False,CA NWP,LONG
k167_45G1_40_CARRIER,2025,7,US PWM,135,IS REY,413,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k168_22G1_20_CARRIER,2025,7,US PWM,14,NL RTM,498,22G1,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k169_22G1_20_CARRIER,2025,7,US PWM,135,IS REY,413,22G1,20.0,CARRIER,1,False,IS REY,LONG
k170_22G1_20_CARRIER,2025,7,US PWM,14,IS REY,254,22G1,20.0,CARRIER,1,False,IS REY,LONG
k171_45G1_40_CARRIER,2025,7,US PWM,135,IS REY,413,45G1,40.0,CARRIER,6,True,NL RTM,LONG
k172_45R1_40_CARRIER,2025,7,US PWM,135,IS REY,413,45R1,40.0,CARRIER,1,True,NL RTM,PURCHASE_AGREEMENT
k173_45R1_40_CARRIER,2025,7,US PWM,14,NL RTM,498,45R1,40.0,CARRIER,1,False,NL RTM,LONG
k174_22G1_20_LEASED,2025,7,US PWM,135,IS REY,413,22G1,20.0,LEASED,2,False,IS REY,MASTER
k175_45G1_40_CARRIER,2025,8,CA HAL,333,IS REY,588,45G1,40.0,CARRIER,1,True,DK AAR,CABOTAGE
k176_45G1_40_CARRIER,2025,8,CA HAL,222,IS REY,413,45G1,40.0,CARRIER,2,False,IS REY,LONG
k177_45R1_40_CARRIER,2025,8,CA HAL,222,IS REY,413,45R1,40.0,CARRIER,1,True,IS RFJ,PURCHASE_AGREEMENT
k178_45R1_40_CARRIER,2025,8,CA HAL,333,IS REY,588,45R1,40.0,CARRIER,2,True,NL RTM,PURCHASE_AGREEMENT
k179_45R1_40_CARRIER,2025,8,CA HAL,222,IS REY,413,45R1,40.0,CARRIER,1,True,GB IMM,LONG
k180_22G1_20_LEASED,2025,8,CA HAL,222,IS REY,413,22G1,20.0,LEASED,1,False,IS REY,MASTER
k181_45G1_40_LEASED,2025,8,CA HAL,222,IS REY,413,45G1,40.0,LEASED,1,False,IS REY,PURCHASE
k182_45G1_40_SHIPPER,2025,8,CA HAL,222,IS REY,413,45G1,40.0,SHIPPER,1,False,IS REY,
k183_42U1_40_CARRIER,2025,8,DE BRV,195,IS REY,343,42U1,40.0,CARRIER,1,False,IS REY,LONG
k184_42P3_40_CARRIER,2025,8,DE BRV,195,IS REY,343,42P3,40.0,CARRIER,1,True,IS VES,LONG
k185_45G1_40_CARRIER,2025,8,DE BRV,195,IS REY,343,45G1,40.0,CARRIER,4,False,IS REY,LONG
k186_22G1_20_CARRIER,2025,8,DE BRV,195,IS REY,343,22G1,20.0,CARRIER,1,False,IS REY,LONG
k187_45R1_40_CARRIER,2025,8,DE BRV,195,IS REY,343,45R1,40.0,CARRIER,2,False,IS REY,LONG
k188_45R1_40_CARRIER,2025,8,DE BRV,195,IS RFJ,418,45R1,40.0,CARRIER,1,False,IS RFJ,LONG
k189_42P3_40_LEASED,2025,8,DE BRV,195,IS REY,343,42P3,40.0,LEASED,1,True,IS VES,MASTER
k190_42G1_40_LEASED,2025,8,DE BRV,195,IS REY,343,42G1,40.0,LEASED,1,False,IS REY,ONEWAY
k191_22G1_20_SHIPPER,2025,8,DE BRV,195,IS REY,343,22G1,20.0,SHIPPER,1,False,IS REY,
k192_45R1_40_LEASED,2025,8,DK AAR,301,FO THO,358,45R1,40.0,LEASED,9,False,FO THO,ONEWAY
k193_45U1_40_CARRIER,2025,8,DK AAR,301,FO THO,358,45U1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k194_42P3_40_CARRIER,2025,8,DK AAR,301,FO THO,358,42P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k195_45R1_40_CARRIER,2025,8,DK AAR,301,FO THO,358,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k196_45R1_40_SHIPPER,2025,8,DK AAR,301,FO THO,358,45R1,40.0,SHIPPER,1,False,FO THO,
k197_45R1_40_LEASED,2025,8,DK AAR,301,FO THO,358,45R1,40.0,LEASED,2,False,FO THO,ONEWAY
k198_45G1_40_LEASED,2025,8,DK AAR,263,IS REY,343,45G1,40.0,LEASED,2,False,IS REY,ONEWAY
k199_45G1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45G1,40.0,CARRIER,5,False,IS REY,PURCHASE_AGREEMENT
k200_45U1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45U1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k201_4EG1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k202_45G1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45G1,40.0,CARRIER,1,True,US PWM,PURCHASE_AGREEMENT
k203_45G1_40_CARRIER,2025,8,DK AAR,301,IS REY,400,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k204_22G1_20_CARRIER,2025,8,DK AAR,263,IS REY,343,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k205_45G1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45G1,40.0,CARRIER,4,False,IS REY,LONG
k206_22G1_20_CARRIER,2025,8,DK AAR,263,IS REY,343,22G1,20.0,CARRIER,1,False,IS REY,LONG
k207_4EG1_40_CARRIER,2025,8,DK AAR,301,IS REY,400,4EG1,40.0,CARRIER,1,True,IS RFJ,LONG
k208_4EG1_40_CARRIER,2025,8,DK AAR,263,IS RFJ,418,4EG1,40.0,CARRIER,1,False,IS RFJ,LONG
k209_42U1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,42U1,40.0,CARRIER,1,False,IS REY,LONG
k210_45R1_40_CARRIER,2025,8,DK AAR,301,IS REY,400,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k211_45R1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45R1,40.0,CARRIER,4,False,IS REY,PURCHASE_AGREEMENT
k212_45R1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45R1,40.0,CARRIER,2,True,US PWM,LONG
k213_45R1_40_CARRIER,2025,8,DK AAR,263,IS REY,343,45R1,40.0,CARRIER,2,False,IS REY,LONG
k214_45G1_40_LEASED,2025,8,DK AAR,263,IS REY,343,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k215_22G1_20_LEASED,2025,8,DK AAR,263,IS REY,343,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k216_45R1_40_LEASED,2025,8,DK AAR,263,IS REY,343,45R1,40.0,LEASED,1,False,IS REY,MASTER
k217_45G1_40_CARRIER,2025,8,FO THO,332,DE BRV,377,45G1,40.0,CARRIER,1,False,DE BRV,LONG
k218_45R1_40_CARRIER,2025,8,FO THO,332,DE BRV,377,45R1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k219_42U1_40_CARRIER,2025,8,FO THO,332,DK AAR,440,42U1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k220_45U1_40_CARRIER,2025,8,FO THO,332,DK AAR,440,45U1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k221_45G1_40_CARRIER,2025,8,FO THO,332,DK AAR,440,45G1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k222_45G1_40_CARRIER,2025,8,FO THO,332,DK AAR,440,45G1,40.0,CARRIER,1,False,DK AAR,LONG
k223_45R1_40_CARRIER,2025,8,FO THO,332,DK AAR,440,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k224_45G1_40_LEASED,2025,8,FO THO,332,DK AAR,440,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k225_22G1_20_LEASED,2025,8,FO THO,332,DK AAR,440,22G1,20.0,LEASED,3,False,DK AAR,MASTER
k226_45R1_40_CARRIER,2025,8,FO THO,284,GB IMM,330,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k227_45G1_40_CARRIER,2025,8,FO THO,303,IS REY,344,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k228_22G1_20_CARRIER,2025,8,FO THO,303,IS REY,344,22G1,20.0,CARRIER,1,True,CA NWP,LONG
k229_45R1_40_CARRIER,2025,8,FO THO,303,IS REY,344,45R1,40.0,CARRIER,1,True,US PWM,LONG
k230_45R1_40_LEASED,2025,8,FO THO,303,IS RFJ,418,45R1,40.0,LEASED,1,False,IS RFJ,ONEWAY
k231_45P3_40_CARRIER,2025,8,FO THO,332,SE HEL,425,45P3,40.0,CARRIER,1,False,SE HEL,LONG
k232_22G1_20_LEASED,2025,8,FO THO,332,SE HEL,425,22G1,20.0,LEASED,1,False,SE HEL,PURCHASE
k233_45G1_40_CARRIER,2025,8,GB IMM,196,FO THO,358,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k234_45R1_40_CARRIER,2025,8,GB IMM,196,IS REY,400,45R1,40.0,CARRIER,1,True,US PWM,PURCHASE_AGREEMENT
k235_42P3_40_CARRIER,2025,8,GB TEE,261,IS REY,325,42P3,40.0,CARRIER,1,True,IS VES,PURCHASE_AGREEMENT
k236_22G1_20_CARRIER,2025,8,GB TEE,261,IS REY,325,22G1,20.0,CARRIER,1,True,CA HAL,PURCHASE_AGREEMENT
k237_22G1_20_CARRIER,2025,8,GB TEE,261,IS REY,325,22G1,20.0,CARRIER,1,True,CA HAL,LONG
k238_45R1_40_CARRIER,2025,8,GB TEE,261,IS REY,325,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k239_45G1_40_LEASED,2025,8,GB TEE,261,IS REY,325,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k240_45G1_40_LEASED,2025,8,IS REY,244,DE BRV,377,45G1,40.0,LEASED,1,False,DE BRV,ONEWAY
k241_4EG1_40_SHIPPER,2025,8,IS REY,244,DE BRV,377,4EG1,40.0,SHIPPER,1,False,DE BRV,
k242_22K0_20_CARRIER,2025,8,IS REY,231,GB IMM,330,22K0,20.0,CARRIER,1,False,GB IMM,LONG
k243_45R1_40_CARRIER,2025,8,IS REY,231,GB IMM,330,45R1,40.0,CARRIER,8,False,GB IMM,PURCHASE_AGREEMENT
k244_45R1_40_LEASED,2025,8,IS REY,244,IS RFJ,268,45R1,40.0,LEASED,5,False,IS RFJ,ONEWAY
k245_45G1_40_LEASED,2025,8,IS REY,244,IS RFJ,268,45G1,40.0,LEASED,1,False,IS RFJ,MASTER
k246_45R1_40_CARRIER,2025,8,IS REY,231,IS VES,241,45R1,40.0,CARRIER,2,False,IS VES,LONG
k247_22G1_20_CARRIER,2025,8,IS REY,260,NL RTM,331,22G1,20.0,CARRIER,1,False,NL RTM,LONG
k248_LNRB_45_CARRIER,2025,8,IS REY,260,NL RTM,331,LNRB,45.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k249_45R1_40_CARRIER,2025,8,IS REY,260,NL RTM,331,45R1,40.0,CARRIER,7,False,NL RTM,PURCHASE_AGREEMENT
k250_LNRB_45_CARRIER,2025,8,IS REY,260,NL RTM,331,LNRB,45.0,CARRIER,1,False,NL RTM,LONG
k251_45R1_40_CARRIER,2025,8,IS REY,260,NL RTM,331,45R1,40.0,CARRIER,7,False,NL RTM,LONG
k252_22K0_20_SHIPPER,2025,8,IS REY,260,NL RTM,331,22K0,20.0,SHIPPER,1,False,NL RTM,
k253_45G1_40_CARRIER,2025,8,IS REY,231,NO FRK,391,45G1,40.0,CARRIER,1,False,NO FRK,PURCHASE_AGREEMENT
k254_22G1_20_CARRIER,2025,8,IS REY,231,NO FRK,391,22G1,20.0,CARRIER,1,False,NO FRK,LONG
k255_42U1_40_CARRIER,2025,8,IS REY,231,NO FRK,391,42U1,40.0,CARRIER,1,False,NO FRK,LONG
k256_45R1_40_CARRIER,2025,8,IS REY,231,NO FRK,391,45R1,40.0,CARRIER,1,False,NO FRK,PURCHASE_AGREEMENT
k257_45R1_40_CARRIER,2025,8,IS REY,231,NO FRK,391,45R1,40.0,CARRIER,1,False,NO FRK,LONG
k258_42P3_40_LEASED,2025,8,IS REY,231,NO FRK,391,42P3,40.0,LEASED,1,False,NO FRK,MASTER
k259_4EG1_40_CARRIER,2025,8,IS REY,277,US PWM,440,4EG1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k260_22G1_20_CARRIER,2025,8,IS REY,277,US PWM,440,22G1,20.0,CARRIER,1,False,US PWM,LONG
k261_45G1_40_CARRIER,2025,8,IS REY,277,US PWM,440,45G1,40.0,CARRIER,16,False,US PWM,LONG
k262_45R1_40_CARRIER,2025,8,IS REY,277,US PWM,440,45R1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k263_45R1_40_CARRIER,2025,8,IS RFJ,274,DK AAR,440,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k264_45G1_40_CARRIER,2025,8,IS RFJ,274,IS REY,344,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k265_4EG1_40_CARRIER,2025,8,IS RFJ,274,IS REY,344,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k266_45R1_40_CARRIER,2025,8,IS VES,244,GB IMM,330,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k267_22G1_20_CARRIER,2025,8,NL RTM,234,IS GRT,368,22G1,20.0,CARRIER,25,False,IS GRT,PURCHASE_AGREEMENT
k268_22G1_20_LEASED,2025,8,NL RTM,234,IS GRT,368,22G1,20.0,LEASED,1,False,IS GRT,ONEWAY
k269_22GB_20_LEASED,2025,8,NL RTM,234,IS GRT,368,22GB,20.0,LEASED,2,False,IS GRT,MASTER
k270_45G1_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45G1,40.0,CARRIER,8,False,IS REY,PURCHASE_AGREEMENT
k271_45G1_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45G1,40.0,CARRIER,1,True,US PWM,CABOTAGE
k272_22G1_20_CARRIER,2025,8,NL RTM,234,FO THO,446,22G1,20.0,CARRIER,1,False,FO THO,CABOTAGE
k273_45G1_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45G1,40.0,CARRIER,9,False,IS REY,LONG
k274_45P3_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45P3,40.0,CARRIER,2,False,IS REY,LONG
k275_42P3_40_CARRIER,2025,8,NL RTM,234,IS REY,325,42P3,40.0,CARRIER,1,False,IS REY,LONG
k276_45R1_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45R1,40.0,CARRIER,3,False,IS REY,PURCHASE_AGREEMENT
k277_45R1_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45R1,40.0,CARRIER,1,True,CA HAL,PURCHASE_AGREEMENT
k278_45R1_40_CARRIER,2025,8,NL RTM,234,IS REY,325,45R1,40.0,CARRIER,1,True,IS GRT,LONG
k279_45R1_40_CARRIER,2025,8,NL RTM,234,IS VES,416,45R1,40.0,CARRIER,1,False,IS VES,LONG
k280_45G1_40_LEASED,2025,8,NL RTM,234,IS REY,325,45G1,40.0,LEASED,1,False,IS REY,MASTER
k281_45G1_40_LEASED,2025,8,NL RTM,234,IS RFJ,418,45G1,40.0,LEASED,1,False,IS RFJ,ONEWAY
k282_42G1_40_LEASED,2025,8,NL RTM,234,IS REY,325,42G1,40.0,LEASED,1,False,IS REY,ONEWAY
k283_45R1_40_LEASED,2025,8,NL RTM,234,IS REY,325,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k284_22R1_20_LEASED,2025,8,NL RTM,234,IS REY,325,22R1,20.0,LEASED,2,False,IS REY,PURCHASE
k285_45G1_40_CARRIER,2025,8,PL SWI,272,IS REY,400,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k286_45R1_40_CARRIER,2025,8,PL SWI,272,IS REY,400,45R1,40.0,CARRIER,1,True,CA NWP,LONG
k287_22G1_20_CARRIER,2025,8,SE HEL,239,IS REY,343,22G1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k288_45G1_40_CARRIER,2025,8,SE HEL,239,IS REY,343,45G1,40.0,CARRIER,3,True,US PWM,PURCHASE_AGREEMENT
k289_45G1_40_CARRIER,2025,8,SE HEL,239,IS REY,343,45G1,40.0,CARRIER,1,False,IS REY,LONG
k290_22G1_20_CARRIER,2025,8,SE HEL,239,IS REY,343,22G1,20.0,CARRIER,1,False,IS REY,LONG
k291_45G1_40_CARRIER,2025,8,SE HEL,239,IS REY,343,45G1,40.0,CARRIER,2,False,IS REY,LONG
k292_42P3_40_LEASED,2025,8,SE HEL,239,IS REY,343,42P3,40.0,LEASED,1,False,IS REY,MASTER
k293_22G1_20_LEASED,2025,8,SE HEL,239,IS REY,343,22G1,20.0,LEASED,1,False,IS REY,MASTER
k294_42G1_40_LEASED,2025,8,SE HEL,239,IS REY,343,42G1,40.0,LEASED,1,False,IS REY,MASTER
k295_45G1_40_LEASED,2025,8,SE HEL,239,IS REY,343,45G1,40.0,LEASED,1,False,IS REY,PURCHASE
k296_45R1_40_LEASED,2025,8,US PWM,300,IS REY,588,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k297_22G1_20_CARRIER,2025,8,US PWM,300,IS REY,588,22G1,20.0,CARRIER,1,True,DK AAR,LONG
k298_45G1_40_CARRIER,2025,8,US PWM,300,IS REY,588,45G1,40.0,CARRIER,1,True,GB IMM,LONG
k299_45G1_40_CARRIER,2025,8,US PWM,300,IS REY,588,45G1,40.0,CARRIER,3,True,PL SWI,LONG
k300_45R1_40_CARRIER,2025,8,US PWM,300,IS REY,588,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k301_45G1_40_LEASED,2025,9,CA NWP,394,IS REY,588,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k302_22G1_20_CARRIER,2025,9,CA NWP,394,IS REY,588,22G1,20.0,CARRIER,3,True,DK AAR,CABOTAGE
k303_45G1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k304_45G1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,45G1,40.0,CARRIER,6,True,US PWM,PURCHASE_AGREEMENT
k305_22G1_20_CARRIER,2025,9,DE BRV,388,IS REY,555,22G1,20.0,CARRIER,1,True,US PWM,PURCHASE_AGREEMENT
k306_45G1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,45G1,40.0,CARRIER,1,True,US PWM,CABOTAGE
k307_45G1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,45G1,40.0,CARRIER,2,False,IS REY,LONG
k308_4EG1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k309_22G1_20_CARRIER,2025,9,DE BRV,388,IS REY,555,22G1,20.0,CARRIER,1,True,US PWM,LONG
k310_45R1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,45R1,40.0,CARRIER,1,True,CA HAL,LONG
k311_45R1_40_CARRIER,2025,9,DE BRV,388,IS REY,555,45R1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k312_45R1_40_LEASED,2025,9,DE BRV,388,IS REY,555,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k313_45R1_40_LEASED,2025,9,DK AAR,457,FO THO,503,45R1,40.0,LEASED,4,False,FO THO,ONEWAY
k314_42P3_40_CARRIER,2025,9,DK AAR,457,FO THO,503,42P3,40.0,CARRIER,4,False,FO THO,PURCHASE_AGREEMENT
k315_42P3_40_CARRIER,2025,9,DK AAR,448,FO THO,500,42P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k316_22B0_20_CARRIER,2025,9,DK AAR,457,FO THO,503,22B0,20.0,CARRIER,4,False,FO THO,PURCHASE_AGREEMENT
k317_45P3_40_CARRIER,2025,9,DK AAR,448,FO THO,500,45P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k318_4EG1_40_CARRIER,2025,9,DK AAR,457,FO THO,503,4EG1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k319_42P3_40_CARRIER,2025,9,DK AAR,448,FO THO,500,42P3,40.0,CARRIER,3,False,FO THO,LONG
k320_45G1_40_CARRIER,2025,9,DK AAR,457,FO THO,503,45G1,40.0,CARRIER,2,False,FO THO,LONG
k321_45R1_40_LEASED,2025,9,DK AAR,448,FO THO,500,45R1,40.0,LEASED,5,False,FO THO,ONEWAY
k322_45R1_40_LEASED,2025,9,DK AAR,457,FO THO,503,45R1,40.0,LEASED,1,False,FO THO,ONEWAY
k323_4EG1_40_CARRIER,2025,9,DK AAR,457,IS REY,555,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k324_45G1_40_CARRIER,2025,9,DK AAR,457,IS REY,555,45G1,40.0,CARRIER,8,False,IS REY,PURCHASE_AGREEMENT
k325_42P3_40_CARRIER,2025,9,DK AAR,457,IS REY,555,42P3,40.0,CARRIER,2,False,IS REY,LONG
