Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Yellow Line,WAIT,FO THO,336,FO THO,343,10000,0.0
Yellow Line,WAIT,GB IMM,339,GB IMM,506,10000,0.0
Yellow Line,WAIT,FO THO,343,FO THO,445,10000,0.0
Yellow Line,WAIT,IS REY,375,IS REY,403,10000,0.0
Yellow Line,WAIT,PL SWI,391,PL SWI,406,10000,0.0
Yellow Line,WAIT,IS REY,403,IS REY,541,10000,0.0
Yellow Line,WAIT,IS VES,413,IS VES,418,10000,0.0
Yellow Line,WAIT,DK AAR,423,DK AAR,447,10000,0.0
Yellow Line,WAIT,FO THO,445,FO THO,454,10000,0.0
Yellow Line,WAIT,DK AAR,447,DK AAR,587,10000,0.0
Yellow Line,WAIT,FO THO,454,FO THO,497,10000,0.0
Yellow Line,WAIT,FO THO,497,FO THO,504,10000,0.0
Yellow Line,WAIT,FO THO,504,FO THO,666,10000,0.0
Yellow Line,WAIT,GB IMM,506,GB IMM,520,10000,0.0
Yellow Line,WAIT,IS REY,541,IS REY,572,10000,0.0
Yellow Line,WAIT,NO FRK,558,NO FRK,570,10000,0.0
Yellow Line,WAIT,IS REY,572,IS REY,708,10000,0.0
Yellow Line,WAIT,DK AAR,587,DK AAR,616,10000,0.0
Yellow Line,WAIT,FO THO,666,FO THO,672,10000,0.0
Yellow Line,WAIT,IS REY,708,IS REY,739,10000,0.0
