Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Yellow Line,SKO,IS REY,231,IS VES,257,50,1.0
Yellow Line,SKO,IS VES,265,FO THO,307,50,1.0
Yellow Line,SKO,FO THO,316,GB IMM,358,50,1.0
Yellow Line,SKO,GB IMM,364,PL SWI,414,50,1.0
Yellow Line,SKO,PL SWI,440,DK AAR,458,50,1.0
Yellow Line,SKO,DK AAR,469,FO THO,526,50,1.0
Yellow Line,SKO,FO THO,531,IS REY,568,50,1.0
Yellow Line,WAIT,GB IMM,0,GB IMM,7,10000,0.0
Yellow Line,WAIT,IS REY,0,IS REY,89,10000,0.0
Yellow Line,WAIT,FO THO,0,FO THO,143,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,282,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,111,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,265,10000,0.0
Yellow Line,WAIT,PL SWI,0,PL SWI,86,10000,0.0
Yellow Line,WAIT,GB IMM,7,GB IMM,226,10000,0.0
Yellow Line,WAIT,IS REY,50,IS REY,89,10000,0.0
Yellow Line,WAIT,PL SWI,63,PL SWI,86,10000,0.0
Yellow Line,WAIT,PL SWI,86,PL SWI,414,10000,0.0
Yellow Line,WAIT,IS REY,89,IS REY,202,10000,0.0
Yellow Line,WAIT,DK AAR,102,DK AAR,111,10000,0.0
Yellow Line,WAIT,DK AAR,111,DK AAR,299,10000,0.0
Yellow Line,WAIT,FO THO,139,FO THO,143,10000,0.0
Yellow Line,WAIT,FO THO,143,FO THO,162,10000,0.0
Yellow Line,WAIT,FO THO,162,FO THO,167,10000,0.0
Yellow Line,WAIT,FO THO,167,FO THO,307,10000,0.0
Yellow Line,WAIT,IS REY,202,IS REY,231,10000,0.0
Yellow Line,WAIT,GB IMM,226,GB IMM,236,10000,0.0
Yellow Line,WAIT,IS REY,231,IS REY,372,10000,0.0
Yellow Line,WAIT,GB IMM,236,GB IMM,358,10000,0.0
Yellow Line,WAIT,IS VES,257,IS VES,265,10000,0.0
Yellow Line,WAIT,IS VES,265,IS VES,409,10000,0.0
Yellow Line,WAIT,NO FRK,275,NO FRK,282,10000,0.0
Yellow Line,WAIT,NO FRK,282,NO FRK,559,10000,0.0
Yellow Line,WAIT,DK AAR,299,DK AAR,305,10000,0.0
Yellow Line,WAIT,DK AAR,305,DK AAR,458,10000,0.0
Yellow Line,WAIT,FO THO,307,FO THO,316,10000,0.0
Yellow Line,WAIT,FO THO,316,FO THO,356,10000,0.0
Yellow Line,WAIT,FO THO,356,FO THO,362,10000,0.0
Yellow Line,WAIT,GB IMM,358,GB IMM,364,10000,0.0
Yellow Line,WAIT,FO THO,362,FO THO,443,10000,0.0
Yellow Line,WAIT,GB IMM,364,GB IMM,498,10000,0.0
Yellow Line,WAIT,IS REY,372,IS REY,393,10000,0.0
Yellow Line,WAIT,IS REY,393,IS REY,399,10000,0.0
Yellow Line,WAIT,IS REY,399,IS REY,412,10000,0.0
Yellow Line,WAIT,IS VES,409,IS VES,412,10000,0.0
Yellow Line,WAIT,IS REY,412,IS REY,568,10000,0.0
Yellow Line,WAIT,PL SWI,414,PL SWI,440,10000,0.0
Yellow Line,WAIT,FO THO,443,FO THO,452,10000,0.0
Yellow Line,WAIT,FO THO,452,FO THO,526,10000,0.0
Yellow Line,WAIT,DK AAR,458,DK AAR,469,10000,0.0
Yellow Line,WAIT,DK AAR,469,DK AAR,587,10000,0.0
Yellow Line,WAIT,GB IMM,498,GB IMM,512,10000,0.0
Yellow Line,WAIT,FO THO,526,FO THO,531,10000,0.0
Yellow Line,WAIT,FO THO,531,FO THO,668,10000,0.0
Yellow Line,WAIT,NO FRK,559,NO FRK,569,10000,0.0
Yellow Line,WAIT,IS REY,568,IS REY,574,10000,0.0
Yellow Line,WAIT,IS REY,574,IS REY,740,10000,0.0
Yellow Line,WAIT,DK AAR,587,DK AAR,616,10000,0.0
Yellow Line,WAIT,FO THO,668,FO THO,685,10000,0.0
Yellow Line,WAIT,IS REY,740,IS REY,763,10000,0.0
