Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Yellow Line,WAIT,GB IMM,190,GB IMM,196,10000,0.0
Yellow Line,WAIT,FO THO,194,FO THO,275,10000,0.0
Yellow Line,WAIT,GB IMM,196,GB IMM,330,10000,0.0
Yellow Line,WAIT,IS REY,204,IS REY,225,10000,0.0
Yellow Line,WAIT,IS REY,225,IS REY,231,10000,0.0
Yellow Line,WAIT,IS REY,231,IS REY,244,10000,0.0
Yellow Line,WAIT,IS VES,241,IS VES,244,10000,0.0
Yellow Line,WAIT,IS REY,244,IS REY,400,10000,0.0
Yellow Line,WAIT,IS VES,244,IS VES,416,10000,0.0
Yellow Line,WAIT,PL SWI,246,PL SWI,272,10000,0.0
Yellow Line,WAIT,PL SWI,272,PL SWI,558,10000,0.0
Yellow Line,WAIT,FO THO,275,FO THO,284,10000,0.0
Yellow Line,WAIT,FO THO,284,FO THO,358,10000,0.0
Yellow Line,WAIT,DK AAR,290,DK AAR,301,10000,0.0
Yellow Line,WAIT,DK AAR,301,DK AAR,419,10000,0.0
Yellow Line,WAIT,GB IMM,330,GB IMM,344,10000,0.0
Yellow Line,WAIT,GB IMM,344,GB IMM,497,10000,0.0
Yellow Line,WAIT,FO THO,358,FO THO,363,10000,0.0
Yellow Line,WAIT,FO THO,363,FO THO,446,10000,0.0
Yellow Line,WAIT,NO FRK,391,NO FRK,401,10000,0.0
Yellow Line,WAIT,IS REY,400,IS REY,406,10000,0.0
Yellow Line,WAIT,IS REY,406,IS REY,572,10000,0.0
Yellow Line,WAIT,IS VES,416,IS VES,418,10000,0.0
Yellow Line,WAIT,DK AAR,419,DK AAR,448,10000,0.0
Yellow Line,WAIT,FO THO,446,FO THO,453,10000,0.0
Yellow Line,WAIT,DK AAR,448,DK AAR,596,10000,0.0
Yellow Line,WAIT,FO THO,453,FO THO,500,10000,0.0
Yellow Line,WAIT,GB IMM,497,GB IMM,507,10000,0.0
Yellow Line,WAIT,FO THO,500,FO THO,517,10000,0.0
Yellow Line,WAIT,FO THO,517,FO THO,664,10000,0.0
Yellow Line,WAIT,PL SWI,558,PL SWI,576,10000,0.0
Yellow Line,WAIT,IS REY,572,IS REY,595,10000,0.0
Yellow Line,WAIT,IS REY,595,IS REY,707,10000,0.0
Yellow Line,WAIT,DK AAR,596,DK AAR,614,10000,0.0
Yellow Line,WAIT,FO THO,664,FO THO,670,10000,0.0
Yellow Line,WAIT,IS REY,707,IS REY,737,10000,0.0
