Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Yellow Line,WAIT,DE BRV,0,DE BRV,38,10000,0.0
Yellow Line,WAIT,SE HEL,0,SE HEL,76,10000,0.0
Yellow Line,WAIT,PL SWI,0,PL SWI,422,10000,0.0
Yellow Line,WAIT,FO THO,3,FO THO,119,10000,0.0
Yellow Line,WAIT,DE BRV,30,DE BRV,38,10000,0.0
Yellow Line,WAIT,IS REY,36,IS REY,70,10000,0.0
Yellow Line,WAIT,SE HEL,68,SE HEL,76,10000,0.0
Yellow Line,WAIT,IS REY,70,IS REY,71,10000,0.0
Yellow Line,WAIT,IS REY,71,IS REY,205,10000,0.0
Yellow Line,WAIT,DK AAR,82,DK AAR,110,10000,0.0
Yellow Line,WAIT,IS VES,86,IS VES,91,10000,0.0
Yellow Line,WAIT,IS VES,91,IS VES,259,10000,0.0
Yellow Line,WAIT,DK AAR,110,DK AAR,250,10000,0.0
Yellow Line,WAIT,FO THO,119,FO THO,124,10000,0.0
Yellow Line,WAIT,FO THO,124,FO THO,168,10000,0.0
Yellow Line,WAIT,FO THO,168,FO THO,175,10000,0.0
Yellow Line,WAIT,GB IMM,172,GB IMM,184,10000,0.0
Yellow Line,WAIT,FO THO,175,FO THO,290,10000,0.0
Yellow Line,WAIT,GB IMM,184,GB IMM,336,10000,0.0
Yellow Line,WAIT,IS REY,205,IS REY,244,10000,0.0
Yellow Line,WAIT,NO FRK,223,NO FRK,232,10000,0.0
Yellow Line,WAIT,NO FRK,232,NO FRK,611,10000,0.0
Yellow Line,WAIT,IS REY,244,IS REY,386,10000,0.0
Yellow Line,WAIT,DK AAR,250,DK AAR,279,10000,0.0
Yellow Line,WAIT,IS VES,259,IS VES,263,10000,0.0
Yellow Line,WAIT,DK AAR,279,DK AAR,438,10000,0.0
Yellow Line,WAIT,FO THO,290,FO THO,292,10000,0.0
Yellow Line,WAIT,FO THO,292,FO THO,327,10000,0.0
Yellow Line,WAIT,FO THO,327,FO THO,333,10000,0.0
Yellow Line,WAIT,FO THO,333,FO THO,475,10000,0.0
Yellow Line,WAIT,GB IMM,336,GB IMM,343,10000,0.0
Yellow Line,WAIT,GB IMM,343,GB IMM,562,10000,0.0
Yellow Line,WAIT,IS REY,386,IS REY,425,10000,0.0
Yellow Line,WAIT,PL SWI,399,PL SWI,422,10000,0.0
Yellow Line,WAIT,IS REY,425,IS REY,538,10000,0.0
Yellow Line,WAIT,DK AAR,438,DK AAR,447,10000,0.0
Yellow Line,WAIT,DK AAR,447,DK AAR,635,10000,0.0
Yellow Line,WAIT,FO THO,475,FO THO,479,10000,0.0
Yellow Line,WAIT,FO THO,479,FO THO,498,10000,0.0
Yellow Line,WAIT,FO THO,498,FO THO,503,10000,0.0
Yellow Line,WAIT,FO THO,503,FO THO,692,10000,0.0
Yellow Line,WAIT,IS REY,538,IS REY,567,10000,0.0
Yellow Line,WAIT,GB IMM,562,GB IMM,572,10000,0.0
Yellow Line,WAIT,IS REY,567,IS REY,729,10000,0.0
Yellow Line,WAIT,NO FRK,611,NO FRK,618,10000,0.0
Yellow Line,WAIT,DK AAR,635,DK AAR,641,10000,0.0
Yellow Line,WAIT,FO THO,692,FO THO,698,10000,0.0
Yellow Line,WAIT,IS REY,729,IS REY,748,10000,0.0
